sample,event,recording,epoch,event_name,stimulus_time,response_time,stimulus,response,subject,group,eventprobs
327,1,dataset,73,dummy,0.0,0.712,dummy,dummy,dataset,0,0.0
327,1,dataset,74,dummy,0.0,0.738,dummy,dummy,dataset,0,0.0
327,1,dataset,75,dummy,0.0,1.172,dummy,dummy,dataset,0,1.383574954161304e-06
327,1,dataset,76,dummy,0.0,0.826,dummy,dummy,dataset,0,1.4977130863638721e-12
327,1,dataset,77,dummy,0.0,0.406,dummy,dummy,dataset,0,0.0
327,1,dataset,78,dummy,0.0,0.428,dummy,dummy,dataset,0,0.0
327,1,dataset,79,dummy,0.0,0.652,dummy,dummy,dataset,0,0.0
327,1,dataset,80,dummy,0.0,0.392,dummy,dummy,dataset,0,0.0
327,1,dataset,81,dummy,0.0,0.358,dummy,dummy,dataset,0,0.0
327,1,dataset,82,dummy,0.0,0.482,dummy,dummy,dataset,0,0.0
327,1,dataset,83,dummy,0.0,0.618,dummy,dummy,dataset,0,0.0
327,1,dataset,84,dummy,0.0,0.808,dummy,dummy,dataset,0,2.849077640476594e-10
327,1,dataset,85,dummy,0.0,0.426,dummy,dummy,dataset,0,0.0
327,1,dataset,86,dummy,0.0,0.396,dummy,dummy,dataset,0,0.0
327,1,dataset,87,dummy,0.0,0.62,dummy,dummy,dataset,0,0.0
327,1,dataset,88,dummy,0.0,0.91,dummy,dummy,dataset,0,1.1295200238237157e-05
327,1,dataset,89,dummy,0.0,0.518,dummy,dummy,dataset,0,0.0
327,1,dataset,90,dummy,0.0,0.21,dummy,dummy,dataset,0,0.0
327,1,dataset,91,dummy,0.0,0.52,dummy,dummy,dataset,0,0.0
327,1,dataset,92,dummy,0.0,0.428,dummy,dummy,dataset,0,0.0
327,1,dataset,93,dummy,0.0,0.204,dummy,dummy,dataset,0,0.0
327,1,dataset,94,dummy,0.0,0.61,dummy,dummy,dataset,0,0.0
327,1,dataset,95,dummy,0.0,0.622,dummy,dummy,dataset,0,0.0
327,1,dataset,96,dummy,0.0,0.378,dummy,dummy,dataset,0,0.0
327,1,dataset,97,dummy,0.0,0.48,dummy,dummy,dataset,0,0.0
327,1,dataset,98,dummy,0.0,0.468,dummy,dummy,dataset,0,0.0
327,1,dataset,99,dummy,0.0,0.36,dummy,dummy,dataset,0,0.0
327,2,dataset,0,dummy,0.0,0.35,dummy,dummy,dataset,0,0.0
327,2,dataset,1,dummy,0.0,0.554,dummy,dummy,dataset,0,0.0
327,2,dataset,2,dummy,0.0,0.624,dummy,dummy,dataset,0,0.0
327,2,dataset,3,dummy,0.0,0.364,dummy,dummy,dataset,0,0.0
327,2,dataset,4,dummy,0.0,0.422,dummy,dummy,dataset,0,0.0
327,2,dataset,5,dummy,0.0,0.7,dummy,dummy,dataset,0,1.6790357992846339e-09
327,2,dataset,6,dummy,0.0,0.438,dummy,dummy,dataset,0,0.0
327,2,dataset,7,dummy,0.0,0.516,dummy,dummy,dataset,0,0.0
327,2,dataset,8,dummy,0.0,0.648,dummy,dummy,dataset,0,0.0
327,2,dataset,9,dummy,0.0,0.416,dummy,dummy,dataset,0,0.0
327,2,dataset,10,dummy,0.0,0.634,dummy,dummy,dataset,0,0.0
327,2,dataset,11,dummy,0.0,0.728,dummy,dummy,dataset,0,5.177748789719772e-07
327,2,dataset,12,dummy,0.0,0.364,dummy,dummy,dataset,0,0.0
327,2,dataset,13,dummy,0.0,0.688,dummy,dummy,dataset,0,0.0
327,2,dataset,14,dummy,0.0,0.6,dummy,dummy,dataset,0,0.0
327,2,dataset,15,dummy,0.0,0.262,dummy,dummy,dataset,0,0.0
327,2,dataset,16,dummy,0.0,0.658,dummy,dummy,dataset,0,0.0
327,2,dataset,17,dummy,0.0,0.612,dummy,dummy,dataset,0,0.0
327,2,dataset,18,dummy,0.0,0.376,dummy,dummy,dataset,0,0.0
327,2,dataset,19,dummy,0.0,0.834,dummy,dummy,dataset,0,0.0004178163653705269
327,2,dataset,20,dummy,0.0,0.534,dummy,dummy,dataset,0,0.0
327,2,dataset,21,dummy,0.0,0.408,dummy,dummy,dataset,0,0.0
327,2,dataset,22,dummy,0.0,0.202,dummy,dummy,dataset,0,0.0
327,2,dataset,23,dummy,0.0,1.034,dummy,dummy,dataset,0,8.192095992853865e-05
327,2,dataset,24,dummy,0.0,0.648,dummy,dummy,dataset,0,0.0
327,2,dataset,25,dummy,0.0,0.388,dummy,dummy,dataset,0,0.0
327,2,dataset,26,dummy,0.0,0.548,dummy,dummy,dataset,0,0.0
327,2,dataset,27,dummy,0.0,0.422,dummy,dummy,dataset,0,0.0
327,2,dataset,28,dummy,0.0,0.588,dummy,dummy,dataset,0,0.0
327,2,dataset,29,dummy,0.0,0.578,dummy,dummy,dataset,0,0.0
327,2,dataset,30,dummy,0.0,0.426,dummy,dummy,dataset,0,0.0
327,2,dataset,31,dummy,0.0,0.292,dummy,dummy,dataset,0,0.0
327,2,dataset,32,dummy,0.0,0.574,dummy,dummy,dataset,0,0.0
327,2,dataset,33,dummy,0.0,0.732,dummy,dummy,dataset,0,0.00010944659152301028
327,2,dataset,34,dummy,0.0,0.694,dummy,dummy,dataset,0,0.0
327,2,dataset,35,dummy,0.0,0.748,dummy,dummy,dataset,0,4.4757046957499824e-09
327,2,dataset,36,dummy,0.0,0.83,dummy,dummy,dataset,0,0.00030302259256131947
327,2,dataset,37,dummy,0.0,0.732,dummy,dummy,dataset,0,2.257439568609243e-09
327,2,dataset,38,dummy,0.0,0.68,dummy,dummy,dataset,0,0.0
327,2,dataset,39,dummy,0.0,0.764,dummy,dummy,dataset,0,1.2778293978499278e-07
327,2,dataset,40,dummy,0.0,0.698,dummy,dummy,dataset,0,1.8623107223003643e-10
327,2,dataset,41,dummy,0.0,0.432,dummy,dummy,dataset,0,0.0
327,2,dataset,42,dummy,0.0,0.518,dummy,dummy,dataset,0,0.0
327,2,dataset,43,dummy,0.0,0.758,dummy,dummy,dataset,0,3.273728788055763e-10
327,2,dataset,44,dummy,0.0,0.53,dummy,dummy,dataset,0,0.0
327,2,dataset,45,dummy,0.0,0.48,dummy,dummy,dataset,0,0.0
327,2,dataset,46,dummy,0.0,0.708,dummy,dummy,dataset,0,6.450797535029196e-11
327,2,dataset,47,dummy,0.0,0.322,dummy,dummy,dataset,0,0.0
327,2,dataset,48,dummy,0.0,0.474,dummy,dummy,dataset,0,0.0
327,2,dataset,49,dummy,0.0,0.496,dummy,dummy,dataset,0,0.0
327,2,dataset,50,dummy,0.0,0.438,dummy,dummy,dataset,0,0.0
327,2,dataset,51,dummy,0.0,0.428,dummy,dummy,dataset,0,0.0
327,2,dataset,52,dummy,0.0,0.47,dummy,dummy,dataset,0,0.0
327,2,dataset,53,dummy,0.0,1.034,dummy,dummy,dataset,0,0.0010285546304658055
327,2,dataset,54,dummy,0.0,0.858,dummy,dummy,dataset,0,1.1670672206420818e-09
327,2,dataset,55,dummy,0.0,0.48,dummy,dummy,dataset,0,0.0
327,2,dataset,56,dummy,0.0,0.538,dummy,dummy,dataset,0,0.0
327,2,dataset,57,dummy,0.0,0.766,dummy,dummy,dataset,0,7.568994624307379e-05
327,2,dataset,58,dummy,0.0,0.442,dummy,dummy,dataset,0,0.0
327,2,dataset,59,dummy,0.0,1.27,dummy,dummy,dataset,0,1.4970768461353146e-05
327,2,dataset,60,dummy,0.0,0.422,dummy,dummy,dataset,0,0.0
327,2,dataset,61,dummy,0.0,0.77,dummy,dummy,dataset,0,2.119282527246469e-09
327,2,dataset,62,dummy,0.0,0.398,dummy,dummy,dataset,0,0.0
327,2,dataset,63,dummy,0.0,0.34,dummy,dummy,dataset,0,0.0
327,2,dataset,64,dummy,0.0,1.048,dummy,dummy,dataset,0,0.00017791394202504307
327,2,dataset,65,dummy,0.0,0.344,dummy,dummy,dataset,0,0.0
327,2,dataset,66,dummy,0.0,0.586,dummy,dummy,dataset,0,0.0
327,2,dataset,67,dummy,0.0,0.574,dummy,dummy,dataset,0,0.0
327,2,dataset,68,dummy,0.0,0.578,dummy,dummy,dataset,0,0.0
327,2,dataset,69,dummy,0.0,0.818,dummy,dummy,dataset,0,0.0007689642952755094
327,2,dataset,70,dummy,0.0,0.578,dummy,dummy,dataset,0,0.0
327,2,dataset,71,dummy,0.0,0.636,dummy,dummy,dataset,0,0.0
327,2,dataset,72,dummy,0.0,0.376,dummy,dummy,dataset,0,0.0
327,2,dataset,73,dummy,0.0,0.712,dummy,dummy,dataset,0,4.6327572333915157e-10
327,2,dataset,74,dummy,0.0,0.738,dummy,dummy,dataset,0,6.366527713907999e-07
327,2,dataset,75,dummy,0.0,1.172,dummy,dummy,dataset,0,4.214409273117781e-05
327,2,dataset,76,dummy,0.0,0.826,dummy,dummy,dataset,0,2.7924834000714327e-08
327,2,dataset,77,dummy,0.0,0.406,dummy,dummy,dataset,0,0.0
327,2,dataset,78,dummy,0.0,0.428,dummy,dummy,dataset,0,0.0
327,2,dataset,79,dummy,0.0,0.652,dummy,dummy,dataset,0,0.0
327,2,dataset,80,dummy,0.0,0.392,dummy,dummy,dataset,0,0.0
327,2,dataset,81,dummy,0.0,0.358,dummy,dummy,dataset,0,0.0
327,2,dataset,82,dummy,0.0,0.482,dummy,dummy,dataset,0,0.0
327,2,dataset,83,dummy,0.0,0.618,dummy,dummy,dataset,0,0.0
327,2,dataset,84,dummy,0.0,0.808,dummy,dummy,dataset,0,7.653572708932188e-08
327,2,dataset,85,dummy,0.0,0.426,dummy,dummy,dataset,0,0.0
327,2,dataset,86,dummy,0.0,0.396,dummy,dummy,dataset,0,0.0
327,2,dataset,87,dummy,0.0,0.62,dummy,dummy,dataset,0,0.0
327,2,dataset,88,dummy,0.0,0.91,dummy,dummy,dataset,0,0.0003559805918484926
327,2,dataset,89,dummy,0.0,0.518,dummy,dummy,dataset,0,0.0
327,2,dataset,90,dummy,0.0,0.21,dummy,dummy,dataset,0,0.0
327,2,dataset,91,dummy,0.0,0.52,dummy,dummy,dataset,0,0.0
327,2,dataset,92,dummy,0.0,0.428,dummy,dummy,dataset,0,0.0
327,2,dataset,93,dummy,0.0,0.204,dummy,dummy,dataset,0,0.0
327,2,dataset,94,dummy,0.0,0.61,dummy,dummy,dataset,0,0.0
327,2,dataset,95,dummy,0.0,0.622,dummy,dummy,dataset,0,0.0
327,2,dataset,96,dummy,0.0,0.378,dummy,dummy,dataset,0,0.0
327,2,dataset,97,dummy,0.0,0.48,dummy,dummy,dataset,0,0.0
327,2,dataset,98,dummy,0.0,0.468,dummy,dummy,dataset,0,0.0
327,2,dataset,99,dummy,0.0,0.36,dummy,dummy,dataset,0,0.0
327,3,dataset,0,dummy,0.0,0.35,dummy,dummy,dataset,0,0.0
327,3,dataset,1,dummy,0.0,0.554,dummy,dummy,dataset,0,0.0
327,3,dataset,2,dummy,0.0,0.624,dummy,dummy,dataset,0,0.0
327,3,dataset,3,dummy,0.0,0.364,dummy,dummy,dataset,0,0.0
327,3,dataset,4,dummy,0.0,0.422,dummy,dummy,dataset,0,0.0
327,3,dataset,5,dummy,0.0,0.7,dummy,dummy,dataset,0,7.771292075631209e-06
327,3,dataset,6,dummy,0.0,0.438,dummy,dummy,dataset,0,0.0
327,3,dataset,7,dummy,0.0,0.516,dummy,dummy,dataset,0,0.0
327,3,dataset,8,dummy,0.0,0.648,dummy,dummy,dataset,0,0.00019542807422112674
327,3,dataset,9,dummy,0.0,0.416,dummy,dummy,dataset,0,0.0
327,3,dataset,10,dummy,0.0,0.634,dummy,dummy,dataset,0,0.0
327,3,dataset,11,dummy,0.0,0.728,dummy,dummy,dataset,0,6.575833566557776e-08
327,3,dataset,12,dummy,0.0,0.364,dummy,dummy,dataset,0,0.0
327,3,dataset,13,dummy,0.0,0.688,dummy,dummy,dataset,0,0.12612369656562805
327,3,dataset,14,dummy,0.0,0.6,dummy,dummy,dataset,0,0.0
327,3,dataset,15,dummy,0.0,0.262,dummy,dummy,dataset,0,0.0
327,3,dataset,16,dummy,0.0,0.658,dummy,dummy,dataset,0,3.904519019215513e-08
327,3,dataset,17,dummy,0.0,0.612,dummy,dummy,dataset,0,0.0
327,3,dataset,18,dummy,0.0,0.376,dummy,dummy,dataset,0,0.0
327,3,dataset,19,dummy,0.0,0.834,dummy,dummy,dataset,0,8.14920297909083e-10
327,3,dataset,20,dummy,0.0,0.534,dummy,dummy,dataset,0,0.0
327,3,dataset,21,dummy,0.0,0.408,dummy,dummy,dataset,0,0.0
327,3,dataset,22,dummy,0.0,0.202,dummy,dummy,dataset,0,0.0
327,3,dataset,23,dummy,0.0,1.034,dummy,dummy,dataset,0,1.4121100122554964e-10
327,3,dataset,24,dummy,0.0,0.648,dummy,dummy,dataset,0,1.1384985754148147e-07
327,3,dataset,25,dummy,0.0,0.388,dummy,dummy,dataset,0,0.0
327,3,dataset,26,dummy,0.0,0.548,dummy,dummy,dataset,0,0.0
327,3,dataset,27,dummy,0.0,0.422,dummy,dummy,dataset,0,0.0
327,3,dataset,28,dummy,0.0,0.588,dummy,dummy,dataset,0,0.0
327,3,dataset,29,dummy,0.0,0.578,dummy,dummy,dataset,0,0.0
327,3,dataset,30,dummy,0.0,0.426,dummy,dummy,dataset,0,0.0
327,3,dataset,31,dummy,0.0,0.292,dummy,dummy,dataset,0,0.0
327,3,dataset,32,dummy,0.0,0.574,dummy,dummy,dataset,0,0.0
327,3,dataset,33,dummy,0.0,0.732,dummy,dummy,dataset,0,3.3014455613766813e-09
327,3,dataset,34,dummy,0.0,0.694,dummy,dummy,dataset,0,0.0002450248575769365
327,3,dataset,35,dummy,0.0,0.748,dummy,dummy,dataset,0,2.805667236316367e-07
327,3,dataset,36,dummy,0.0,0.83,dummy,dummy,dataset,0,2.5145970639073312e-08
327,3,dataset,37,dummy,0.0,0.732,dummy,dummy,dataset,0,5.528971200874366e-07
327,3,dataset,38,dummy,0.0,0.68,dummy,dummy,dataset,0,1.1707776081948396e-07
327,3,dataset,39,dummy,0.0,0.764,dummy,dummy,dataset,0,0.0005536138778552413
327,3,dataset,40,dummy,0.0,0.698,dummy,dummy,dataset,0,4.784849849670536e-08
327,3,dataset,41,dummy,0.0,0.432,dummy,dummy,dataset,0,0.0
327,3,dataset,42,dummy,0.0,0.518,dummy,dummy,dataset,0,0.0
327,3,dataset,43,dummy,0.0,0.758,dummy,dummy,dataset,0,5.183048870094353e-07
327,3,dataset,44,dummy,0.0,0.53,dummy,dummy,dataset,0,0.0
327,3,dataset,45,dummy,0.0,0.48,dummy,dummy,dataset,0,0.0
327,3,dataset,46,dummy,0.0,0.708,dummy,dummy,dataset,0,1.9832100406347308e-07
327,3,dataset,47,dummy,0.0,0.322,dummy,dummy,dataset,0,0.0
327,3,dataset,48,dummy,0.0,0.474,dummy,dummy,dataset,0,0.0
327,3,dataset,49,dummy,0.0,0.496,dummy,dummy,dataset,0,0.0
327,3,dataset,50,dummy,0.0,0.438,dummy,dummy,dataset,0,0.0
327,3,dataset,51,dummy,0.0,0.428,dummy,dummy,dataset,0,0.0
327,3,dataset,52,dummy,0.0,0.47,dummy,dummy,dataset,0,0.0
327,3,dataset,53,dummy,0.0,1.034,dummy,dummy,dataset,0,2.295298825137626e-13
327,3,dataset,54,dummy,0.0,0.858,dummy,dummy,dataset,0,1.1073658434668232e-08
327,3,dataset,55,dummy,0.0,0.48,dummy,dummy,dataset,0,0.0
327,3,dataset,56,dummy,0.0,0.538,dummy,dummy,dataset,0,0.0
327,3,dataset,57,dummy,0.0,0.766,dummy,dummy,dataset,0,3.395307146547566e-08
327,3,dataset,58,dummy,0.0,0.442,dummy,dummy,dataset,0,0.0
327,3,dataset,59,dummy,0.0,1.27,dummy,dummy,dataset,0,3.279020284463474e-12
327,3,dataset,60,dummy,0.0,0.422,dummy,dummy,dataset,0,0.0
327,3,dataset,61,dummy,0.0,0.77,dummy,dummy,dataset,0,0.006068935617804527
327,3,dataset,62,dummy,0.0,0.398,dummy,dummy,dataset,0,0.0
327,3,dataset,63,dummy,0.0,0.34,dummy,dummy,dataset,0,0.0
327,3,dataset,64,dummy,0.0,1.048,dummy,dummy,dataset,0,4.395083689351376e-12
327,3,dataset,65,dummy,0.0,0.344,dummy,dummy,dataset,0,0.0
327,3,dataset,66,dummy,0.0,0.586,dummy,dummy,dataset,0,0.0
327,3,dataset,67,dummy,0.0,0.574,dummy,dummy,dataset,0,0.0
327,3,dataset,68,dummy,0.0,0.578,dummy,dummy,dataset,0,0.0
327,3,dataset,69,dummy,0.0,0.818,dummy,dummy,dataset,0,3.9736653967281654e-09
327,3,dataset,70,dummy,0.0,0.578,dummy,dummy,dataset,0,0.0
327,3,dataset,71,dummy,0.0,0.636,dummy,dummy,dataset,0,0.0
327,3,dataset,72,dummy,0.0,0.376,dummy,dummy,dataset,0,0.0
327,3,dataset,73,dummy,0.0,0.712,dummy,dummy,dataset,0,0.0029295701533555984
327,3,dataset,74,dummy,0.0,0.738,dummy,dummy,dataset,0,1.0366815331508406e-05
327,3,dataset,75,dummy,0.0,1.172,dummy,dummy,dataset,0,5.326766250313142e-10
327,3,dataset,76,dummy,0.0,0.826,dummy,dummy,dataset,0,2.0718816813314334e-05
327,3,dataset,77,dummy,0.0,0.406,dummy,dummy,dataset,0,0.0
327,3,dataset,78,dummy,0.0,0.428,dummy,dummy,dataset,0,0.0
327,3,dataset,79,dummy,0.0,0.652,dummy,dummy,dataset,0,3.5917314562539104e-06
327,3,dataset,80,dummy,0.0,0.392,dummy,dummy,dataset,0,0.0
327,3,dataset,81,dummy,0.0,0.358,dummy,dummy,dataset,0,0.0
327,3,dataset,82,dummy,0.0,0.482,dummy,dummy,dataset,0,0.0
327,3,dataset,83,dummy,0.0,0.618,dummy,dummy,dataset,0,0.0
327,3,dataset,84,dummy,0.0,0.808,dummy,dummy,dataset,0,6.044352176104439e-06
327,3,dataset,85,dummy,0.0,0.426,dummy,dummy,dataset,0,0.0
327,3,dataset,86,dummy,0.0,0.396,dummy,dummy,dataset,0,0.0
327,3,dataset,87,dummy,0.0,0.62,dummy,dummy,dataset,0,0.0
327,3,dataset,88,dummy,0.0,0.91,dummy,dummy,dataset,0,8.023023976948263e-13
327,3,dataset,89,dummy,0.0,0.518,dummy,dummy,dataset,0,0.0
327,3,dataset,90,dummy,0.0,0.21,dummy,dummy,dataset,0,0.0
327,3,dataset,91,dummy,0.0,0.52,dummy,dummy,dataset,0,0.0
327,3,dataset,92,dummy,0.0,0.428,dummy,dummy,dataset,0,0.0
327,3,dataset,93,dummy,0.0,0.204,dummy,dummy,dataset,0,0.0
327,3,dataset,94,dummy,0.0,0.61,dummy,dummy,dataset,0,0.0
327,3,dataset,95,dummy,0.0,0.622,dummy,dummy,dataset,0,0.0
327,3,dataset,96,dummy,0.0,0.378,dummy,dummy,dataset,0,0.0
327,3,dataset,97,dummy,0.0,0.48,dummy,dummy,dataset,0,0.0
327,3,dataset,98,dummy,0.0,0.468,dummy,dummy,dataset,0,0.0
327,3,dataset,99,dummy,0.0,0.36,dummy,dummy,dataset,0,0.0
328,0,dataset,0,dummy,0.0,0.35,dummy,dummy,dataset,0,0.0
328,0,dataset,1,dummy,0.0,0.554,dummy,dummy,dataset,0,0.0
328,0,dataset,2,dummy,0.0,0.624,dummy,dummy,dataset,0,0.0
328,0,dataset,3,dummy,0.0,0.364,dummy,dummy,dataset,0,0.0
328,0,dataset,4,dummy,0.0,0.422,dummy,dummy,dataset,0,0.0
328,0,dataset,5,dummy,0.0,0.7,dummy,dummy,dataset,0,0.0
328,0,dataset,6,dummy,0.0,0.438,dummy,dummy,dataset,0,0.0
328,0,dataset,7,dummy,0.0,0.516,dummy,dummy,dataset,0,0.0
328,0,dataset,8,dummy,0.0,0.648,dummy,dummy,dataset,0,0.0
328,0,dataset,9,dummy,0.0,0.416,dummy,dummy,dataset,0,0.0
328,0,dataset,10,dummy,0.0,0.634,dummy,dummy,dataset,0,0.0
328,0,dataset,11,dummy,0.0,0.728,dummy,dummy,dataset,0,0.0
328,0,dataset,12,dummy,0.0,0.364,dummy,dummy,dataset,0,0.0
328,0,dataset,13,dummy,0.0,0.688,dummy,dummy,dataset,0,0.0
328,0,dataset,14,dummy,0.0,0.6,dummy,dummy,dataset,0,0.0
328,0,dataset,15,dummy,0.0,0.262,dummy,dummy,dataset,0,0.0
328,0,dataset,16,dummy,0.0,0.658,dummy,dummy,dataset,0,0.0
328,0,dataset,17,dummy,0.0,0.612,dummy,dummy,dataset,0,0.0
328,0,dataset,18,dummy,0.0,0.376,dummy,dummy,dataset,0,0.0
328,0,dataset,19,dummy,0.0,0.834,dummy,dummy,dataset,0,2.363829351290099e-21
328,0,dataset,20,dummy,0.0,0.534,dummy,dummy,dataset,0,0.0
328,0,dataset,21,dummy,0.0,0.408,dummy,dummy,dataset,0,0.0
328,0,dataset,22,dummy,0.0,0.202,dummy,dummy,dataset,0,0.0
328,0,dataset,23,dummy,0.0,1.034,dummy,dummy,dataset,0,2.359336413303853e-13
328,0,dataset,24,dummy,0.0,0.648,dummy,dummy,dataset,0,0.0
328,0,dataset,25,dummy,0.0,0.388,dummy,dummy,dataset,0,0.0
328,0,dataset,26,dummy,0.0,0.548,dummy,dummy,dataset,0,0.0
328,0,dataset,27,dummy,0.0,0.422,dummy,dummy,dataset,0,0.0
328,0,dataset,28,dummy,0.0,0.588,dummy,dummy,dataset,0,0.0
328,0,dataset,29,dummy,0.0,0.578,dummy,dummy,dataset,0,0.0
328,0,dataset,30,dummy,0.0,0.426,dummy,dummy,dataset,0,0.0
328,0,dataset,31,dummy,0.0,0.292,dummy,dummy,dataset,0,0.0
328,0,dataset,32,dummy,0.0,0.574,dummy,dummy,dataset,0,0.0
328,0,dataset,33,dummy,0.0,0.732,dummy,dummy,dataset,0,0.0
328,0,dataset,34,dummy,0.0,0.694,dummy,dummy,dataset,0,0.0
328,0,dataset,35,dummy,0.0,0.748,dummy,dummy,dataset,0,0.0
328,0,dataset,36,dummy,0.0,0.83,dummy,dummy,dataset,0,1.189144922438882e-17
328,0,dataset,37,dummy,0.0,0.732,dummy,dummy,dataset,0,0.0
328,0,dataset,38,dummy,0.0,0.68,dummy,dummy,dataset,0,0.0
328,0,dataset,39,dummy,0.0,0.764,dummy,dummy,dataset,0,0.0
328,0,dataset,40,dummy,0.0,0.698,dummy,dummy,dataset,0,0.0
328,0,dataset,41,dummy,0.0,0.432,dummy,dummy,dataset,0,0.0
328,0,dataset,42,dummy,0.0,0.518,dummy,dummy,dataset,0,0.0
328,0,dataset,43,dummy,0.0,0.758,dummy,dummy,dataset,0,0.0
328,0,dataset,44,dummy,0.0,0.53,dummy,dummy,dataset,0,0.0
328,0,dataset,45,dummy,0.0,0.48,dummy,dummy,dataset,0,0.0
328,0,dataset,46,dummy,0.0,0.708,dummy,dummy,dataset,0,0.0
328,0,dataset,47,dummy,0.0,0.322,dummy,dummy,dataset,0,0.0
328,0,dataset,48,dummy,0.0,0.474,dummy,dummy,dataset,0,0.0
328,0,dataset,49,dummy,0.0,0.496,dummy,dummy,dataset,0,0.0
328,0,dataset,50,dummy,0.0,0.438,dummy,dummy,dataset,0,0.0
328,0,dataset,51,dummy,0.0,0.428,dummy,dummy,dataset,0,0.0
328,0,dataset,52,dummy,0.0,0.47,dummy,dummy,dataset,0,0.0
328,0,dataset,53,dummy,0.0,1.034,dummy,dummy,dataset,0,5.458913553938079e-14
328,0,dataset,54,dummy,0.0,0.858,dummy,dummy,dataset,0,7.15531879081424e-22
328,0,dataset,55,dummy,0.0,0.48,dummy,dummy,dataset,0,0.0
328,0,dataset,56,dummy,0.0,0.538,dummy,dummy,dataset,0,0.0
328,0,dataset,57,dummy,0.0,0.766,dummy,dummy,dataset,0,0.0
328,0,dataset,58,dummy,0.0,0.442,dummy,dummy,dataset,0,0.0
328,0,dataset,59,dummy,0.0,1.27,dummy,dummy,dataset,0,6.591030889471772e-13
328,0,dataset,60,dummy,0.0,0.422,dummy,dummy,dataset,0,0.0
328,0,dataset,61,dummy,0.0,0.77,dummy,dummy,dataset,0,0.0
328,0,dataset,62,dummy,0.0,0.398,dummy,dummy,dataset,0,0.0
328,0,dataset,63,dummy,0.0,0.34,dummy,dummy,dataset,0,0.0
328,0,dataset,64,dummy,0.0,1.048,dummy,dummy,dataset,0,1.8390454090133623e-12
328,0,dataset,65,dummy,0.0,0.344,dummy,dummy,dataset,0,0.0
328,0,dataset,66,dummy,0.0,0.586,dummy,dummy,dataset,0,0.0
328,0,dataset,67,dummy,0.0,0.574,dummy,dummy,dataset,0,0.0
328,0,dataset,68,dummy,0.0,0.578,dummy,dummy,dataset,0,0.0
328,0,dataset,69,dummy,0.0,0.818,dummy,dummy,dataset,0,2.5406162860808465e-22
328,0,dataset,70,dummy,0.0,0.578,dummy,dummy,dataset,0,0.0
328,0,dataset,71,dummy,0.0,0.636,dummy,dummy,dataset,0,0.0
328,0,dataset,72,dummy,0.0,0.376,dummy,dummy,dataset,0,0.0
328,0,dataset,73,dummy,0.0,0.712,dummy,dummy,dataset,0,0.0
328,0,dataset,74,dummy,0.0,0.738,dummy,dummy,dataset,0,0.0
328,0,dataset,75,dummy,0.0,1.172,dummy,dummy,dataset,0,1.3887392754860506e-12
328,0,dataset,76,dummy,0.0,0.826,dummy,dummy,dataset,0,2.182960383170082e-22
328,0,dataset,77,dummy,0.0,0.406,dummy,dummy,dataset,0,0.0
328,0,dataset,78,dummy,0.0,0.428,dummy,dummy,dataset,0,0.0
328,0,dataset,79,dummy,0.0,0.652,dummy,dummy,dataset,0,0.0
328,0,dataset,80,dummy,0.0,0.392,dummy,dummy,dataset,0,0.0
328,0,dataset,81,dummy,0.0,0.358,dummy,dummy,dataset,0,0.0
328,0,dataset,82,dummy,0.0,0.482,dummy,dummy,dataset,0,0.0
328,0,dataset,83,dummy,0.0,0.618,dummy,dummy,dataset,0,0.0
328,0,dataset,84,dummy,0.0,0.808,dummy,dummy,dataset,0,1.5950883623894107e-22
328,0,dataset,85,dummy,0.0,0.426,dummy,dummy,dataset,0,0.0
328,0,dataset,86,dummy,0.0,0.396,dummy,dummy,dataset,0,0.0
328,0,dataset,87,dummy,0.0,0.62,dummy,dummy,dataset,0,0.0
328,0,dataset,88,dummy,0.0,0.91,dummy,dummy,dataset,0,1.7188565159956606e-14
328,0,dataset,89,dummy,0.0,0.518,dummy,dummy,dataset,0,0.0
328,0,dataset,90,dummy,0.0,0.21,dummy,dummy,dataset,0,0.0
328,0,dataset,91,dummy,0.0,0.52,dummy,dummy,dataset,0,0.0
328,0,dataset,92,dummy,0.0,0.428,dummy,dummy,dataset,0,0.0
328,0,dataset,93,dummy,0.0,0.204,dummy,dummy,dataset,0,0.0
328,0,dataset,94,dummy,0.0,0.61,dummy,dummy,dataset,0,0.0
328,0,dataset,95,dummy,0.0,0.622,dummy,dummy,dataset,0,0.0
328,0,dataset,96,dummy,0.0,0.378,dummy,dummy,dataset,0,0.0
328,0,dataset,97,dummy,0.0,0.48,dummy,dummy,dataset,0,0.0
328,0,dataset,98,dummy,0.0,0.468,dummy,dummy,dataset,0,0.0
328,0,dataset,99,dummy,0.0,0.36,dummy,dummy,dataset,0,0.0
328,1,dataset,0,dummy,0.0,0.35,dummy,dummy,dataset,0,0.0
328,1,dataset,1,dummy,0.0,0.554,dummy,dummy,dataset,0,0.0
328,1,dataset,2,dummy,0.0,0.624,dummy,dummy,dataset,0,0.0
328,1,dataset,3,dummy,0.0,0.364,dummy,dummy,dataset,0,0.0
328,1,dataset,4,dummy,0.0,0.422,dummy,dummy,dataset,0,0.0
328,1,dataset,5,dummy,0.0,0.7,dummy,dummy,dataset,0,0.0
328,1,dataset,6,dummy,0.0,0.438,dummy,dummy,dataset,0,0.0
328,1,dataset,7,dummy,0.0,0.516,dummy,dummy,dataset,0,0.0
